StockCode,Description,revenue,units_sold,orders,revenue_share
22035,VINTAGE CARAVAN GREETING CARD ,10.08,24,2,4.67217312552113e-05
82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",10.06,22,2,4.6629029407482705e-05
21531,RED RETROSPOT SUGAR JAM BOWL,10.059999999999999,3,3,4.66290294074827e-05
21708,FOLDING UMBRELLA CREAM POLKADOT,10.01,3,2,4.639727478816122e-05
22241,GARLAND WOODEN HAPPY EASTER,10.0,8,2,4.635092386429692e-05
23292,SPACE BOY CHILDRENS CUP,10.0,8,1,4.635092386429692e-05
21916,SET 12 RETRO WHITE CHALK STICKS,9.99,21,5,4.630457294043263e-05
23068,ALUMINIUM STAMPED HEART,9.96,4,1,4.616552016883974e-05
21682,LARGE MEDINA STAMPED METAL BOWL ,9.96,1,1,4.616552016883974e-05
22182,CAKE STAND VICTORIAN FILIGREE SMALL,9.96,1,1,4.616552016883974e-05
22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,9.959999999999999,6,1,4.616552016883973e-05
23432,PRETTY HANGING QUILTED HEARTS,9.959999999999999,12,1,4.616552016883973e-05
35809A,ENAMEL PINK TEA CONTAINER,9.959999999999999,12,1,4.616552016883973e-05
23431,NATURAL HANGING QUILTED HEARTS ,9.959999999999999,12,1,4.616552016883973e-05
21360,JOY LARGE WOOD LETTERS,9.95,1,1,4.611916924497544e-05
23414,ZINC BOX SIGN HOME,9.95,1,1,4.611916924497544e-05
23487,SWEET HEART CAKE CARRIER,9.95,1,1,4.611916924497544e-05
22611,VINTAGE UNION JACK SHOPPING BAG,9.9,2,2,4.5887414625653956e-05
22738,RIBBON REEL SNOWY VILLAGE,9.9,6,2,4.5887414625653956e-05
21812,GARLAND WITH HEARTS AND BELLS,9.9,2,1,4.5887414625653956e-05
22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,9.9,2,1,4.5887414625653956e-05
22473,TV DINNER TRAY VINTAGE PAISLEY,9.9,2,1,4.5887414625653956e-05
35915C,PEACH KNITTED HEN ,9.899999999999999,6,1,4.588741462565395e-05
22102,MIRROR MOSAIC T-LIGHT HOLDER ,9.899999999999999,6,1,4.588741462565395e-05
79030D,"TUMBLER, BAROQUE",9.899999999999999,6,1,4.588741462565395e-05
23332,IVORY WICKER HEART LARGE,9.899999999999999,6,1,4.588741462565395e-05
21318,GLASS CHALICE BLUE SMALL ,9.899999999999999,6,1,4.588741462565395e-05
85187,S/12 MINI RABBIT EASTER,9.899999999999999,6,1,4.588741462565395e-05
22310,IVORY KNITTED MUG COSY ,9.870000000000001,3,2,4.574836185406107e-05
21012,ANTIQUE ALL GLASS CANDLESTICK,9.84,4,1,4.560930908246817e-05
23087,ZINC  HEART T-LIGHT HOLDER,9.84,4,1,4.560930908246817e-05
22593,CHRISTMAS GINGHAM STAR,9.78,6,1,4.533120353928239e-05
21313,GLASS HEART T-LIGHT HOLDER ,9.779999999999998,6,2,4.533120353928238e-05
22696,WICKER WREATH LARGE,9.75,5,3,4.51921507676895e-05
16218,CARTOON  PENCIL SHARPENERS,9.6,160,2,4.4496886909725046e-05
22049,WRAP CHRISTMAS SCREEN PRINT,9.5,50,1,4.403337767108208e-05
22465,HANGING METAL STAR LANTERN,9.48,12,1,4.3940675823353487e-05
22116,METAL SIGN HIS DINNER IS SERVED,9.48,12,1,4.3940675823353487e-05
22267,EASTER DECORATION EGG BUNNY ,9.36,24,1,4.338446473698192e-05
21158,MOODY GIRL DOOR HANGER ,9.36,24,1,4.338446473698192e-05
35953,FOLKART STAR CHRISTMAS DECORATIONS,9.36,24,1,4.338446473698192e-05
23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,9.36,24,1,4.338446473698192e-05
10125,MINI FUNKY DESIGN TAPES,9.25,21,2,4.2874604574474654e-05
21167,WHITE SAGE INCENSE,9.24,22,2,4.282825365061036e-05
35095A,BLUE VICTORIAN FABRIC OVAL BOX,9.129999999999999,11,2,4.231839348810309e-05
22268,DECORATION SITTING BUNNY,9.120000000000001,48,1,4.22720425642388e-05
21636,MADRAS NOTEBOOK MEDIUM,9.0,12,1,4.171583147786723e-05
22335,HEART DECORATION PAINTED ZINC ,8.9,10,3,4.125232223922427e-05
22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,8.879999999999999,26,3,4.1159620391495666e-05
16008,SMALL FOLDING SCISSOR(POINTED EDGE),8.879999999999999,48,2,4.1159620391495666e-05
22224,WHITE LOVEBIRD LANTERN,8.850000000000001,3,2,4.1020567619902785e-05
21693,SMALL HAMMERED SILVER CANDLEPOT ,8.850000000000001,3,1,4.1020567619902785e-05
71279,PINK GLASS CANDLEHOLDER,8.850000000000001,3,1,4.1020567619902785e-05
21067,VINTAGE RED TEATIME MUG,8.75,7,2,4.0557058381259806e-05
22317,FIVE CATS HANGING DECORATION,8.74,2,2,4.051070745739551e-05
22200,FRYING PAN PINK POLKADOT,8.5,2,1,3.9398285284652385e-05
85194L,HANGING SPRING FLOWER EGG LARGE,8.5,10,1,3.9398285284652385e-05
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,8.5,2,2,3.9398285284652385e-05
21632,VINTAGE PINK DECORATIVE PARASOL,8.47,1,1,3.92592325130595e-05
22921,HERB MARKER CHIVES ,8.450000000000001,13,2,3.916653066533091e-05
23285,PINK VINTAGE SPOT BEAKER,8.43,9,2,3.907382881760231e-05
17084N,FAIRY DREAMS INCENSE ,8.4,20,1,3.893477604600942e-05
85203,HANGING WOOD AND FELT BUTTERFLY ,8.4,20,2,3.893477604600942e-05
23507,MINI PLAYING CARDS BUFFALO BILL ,8.4,20,1,3.893477604600942e-05
85131D,BEADED CRYSTAL HEART PINK ON STICK,8.34,10,4,3.8656670502823637e-05
20754,RETROSPOT RED WASHING UP GLOVES,8.33,3,3,3.8610319578959336e-05
90013C,GREEN VINTAGE EARRINGS ,8.3,2,1,3.847126680736645e-05
22374,AIRLINE BAG VINTAGE JET SET RED,8.29,1,1,3.842491588350215e-05
21408,SPOTTY PINK DUCK DOORSTOP,8.29,1,1,3.842491588350215e-05
84688,BEACH HUT DESIGN BLACKBOARD,8.29,1,1,3.842491588350215e-05
82494l,WOODEN FRAME ANTIQUE WHITE ,8.29,1,1,3.842491588350215e-05
84563A,PINK & WHITE BREAKFAST TRAY,8.26,2,1,3.828586311190926e-05
20902,VINTAGE KEEPSAKE BOX PARIS DAYS,8.26,2,1,3.828586311190926e-05
22081,RIBBON REEL FLORA + FAUNA ,8.25,5,1,3.8239512188044965e-05
47480,HANGING PHOTO CLIP ROPE LADDER,8.25,5,1,3.8239512188044965e-05
22974,CHILDRENS DOLLY GIRL MUG,8.23,3,2,3.814681034031637e-05
23373,VINTAGE CHRISTMAS PAPER GIFT BAG,8.2,10,1,3.8007757568723475e-05
23375,50'S CHRISTMAS PAPER GIFT BAG,8.2,10,1,3.8007757568723475e-05
82580,BATHROOM METAL SIGN,8.18,11,4,3.791505572099488e-05
22535,MAGIC DRAWING SLATE BUNNIES ,7.96,17,3,3.689533539598035e-05
23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,7.9,10,1,3.661722985279457e-05
23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,7.9,10,1,3.661722985279457e-05
84950,ASSORTED COLOUR T-LIGHT HOLDER,7.800000000000001,12,1,3.6153720614151607e-05
21880,RED RETROSPOT TAPE,7.800000000000001,12,1,3.6153720614151607e-05
22920,HERB MARKER BASIL,7.800000000000001,12,1,3.6153720614151607e-05
22422,TOOTHPASTE TUBE PEN,7.800000000000001,12,1,3.6153720614151607e-05
85132B,CHARLIE AND LOLA TABLE TINS,7.8,4,1,3.61537206141516e-05
22187,GREEN CHRISTMAS TREE CARD HOLDER,7.8,4,1,3.61537206141516e-05
22645,CERAMIC HEART FAIRY CAKE MONEY BANK,7.75,9,3,3.592196599483012e-05
22247,BUNNY DECORATION MAGIC GARDEN,7.6499999999999995,9,2,3.5458456756187145e-05
47580,TEA TIME DES TEA COSY,7.6499999999999995,3,1,3.5458456756187145e-05
85096,HILDA CANDY SPOT RABBIT,7.62,1,1,3.5319403984594257e-05
85036C,ROSE 1 WICK MORRIS BOXED CANDLE,7.609999999999999,2,2,3.5273053060729956e-05
72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,7.56,16,3,3.504129844140847e-05
17012A,ORIGAMI VANILLA INCENSE/CANDLE SET ,7.529999999999999,3,1,3.490224566981558e-05
21205,MULTICOLOUR 3D BALLS GARLAND,7.529999999999999,3,1,3.490224566981558e-05
22562,MONSTERS STENCIL CRAFT,7.5,6,1,3.4763192898222697e-05
35920,FOUR RABBIT EASTER DECORATIONS,7.5,6,1,3.4763192898222697e-05
85059,FRENCH ENAMEL WATER BASIN,7.5,2,1,3.4763192898222697e-05
21620,SET OF 4 ROSE BOTANICAL CANDLES,7.5,2,1,3.4763192898222697e-05
84805A,CREAM CLIMBING HYDRANGA ART FLOWER,7.5,2,1,3.4763192898222697e-05
22199,FRYING PAN RED RETROSPOT,7.5,6,1,3.4763192898222697e-05
84789,ENCHANTED BIRD PLANT CAGE,7.5,2,1,3.4763192898222697e-05
22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,7.49,2,2,3.4716841974358396e-05
20763,DAISY SKETCHBOOK ,7.46,1,1,3.457778920276551e-05
72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,7.43,3,2,3.443873643117261e-05
21096,SET/6 FRUIT SALAD  PAPER PLATES,7.41,19,2,3.4346034583444025e-05
20659,ECONOMY LUGGAGE TAG,7.41,5,2,3.4346034583444025e-05
21850,BLUE  DIAMANTE PEN IN GIFT BOX,7.38,3,1,3.420698181185113e-05
21088,SET/6 FRUIT SALAD PAPER CUPS,7.29,35,3,3.378982349707246e-05
22032,BOTANICAL LILY GREETING CARD,7.1899999999999995,17,2,3.3326314258429486e-05
21311,SET/4 BIRD MIRROR MAGNETS ,6.959999999999999,24,1,3.226024300955065e-05
21015,DARK BIRD HOUSE TREE DECORATION,6.959999999999999,24,1,3.226024300955065e-05
85230B,CINNAMON SCENTED VOTIVE CANDLE,6.959999999999999,24,1,3.226024300955065e-05
51008,AFGHAN SLIPPER SOCK PAIR,6.9,2,1,3.1982137466364877e-05
22338,STAR DECORATION PAINTED ZINC ,6.75,21,4,3.128687360840042e-05
84536B,FAIRY CAKES NOTEBOOK A7 SIZE,6.72,16,1,3.114782083680753e-05
85175,CACTI T-LIGHT CANDLES,6.72,16,1,3.114782083680753e-05
22495,SET OF 2 ROUND TINS CAMEMBERT ,6.69,3,2,3.1008768065214645e-05
22069,BROWN  PIRATE TREASURE CHEST ,6.66,3,2,3.086971529362175e-05
21034,REX CASH+CARRY JUMBO SHOPPER,6.6499999999999995,7,6,3.082336436975745e-05
22861,EASTER TIN CHICKS IN GARDEN,6.6,4,2,3.0591609750435966e-05
22287,"DECORATION , WOBBLY CHICKEN, METAL ",6.6,4,1,3.0591609750435966e-05
47593B,SCOTTIE DOGS BABY BIB,6.59,9,3,3.054525882657167e-05
21656,RIDGED GLASS POSY VASE ,6.58,2,1,3.0498907902707375e-05
21366,MIRRORED WALL ART PHOTO FRAMES,6.58,2,1,3.0498907902707375e-05
84913B,MINT GREEN ROSE TOWEL,6.58,2,1,3.0498907902707375e-05
84549,CROCHET WHITE RABBIT KEYRING ,6.58,2,1,3.0498907902707375e-05
85114b,IVORY ENCHANTED FOREST PLACEMAT,6.58,2,1,3.0498907902707375e-05
84459B,YELLOW METAL CHICKEN HEART ,6.58,2,1,3.0498907902707375e-05
22322,BIRD DECORATION GREEN POLKADOT,6.52,4,1,3.0220802359521592e-05
21901,"KEY FOB , BACK DOOR ",6.51,7,2,3.0174451435657298e-05
85032B,BLOSSOM IMAGES GIFT WRAP SET,6.51,7,2,3.0174451435657298e-05
21773,DECORATIVE ROSE BATHROOM BOTTLE,6.4,5,1,2.9664591273150032e-05
20845,ZINC HEART LATTICE 2 WALL PLANTER,6.35,1,1,2.9432836653828546e-05
79190D,RETRO PLASTIC DAISY TRAY,6.3,15,1,2.9201082034507063e-05
16236,KITTY PENCIL ERASERS,6.3,29,2,2.9201082034507063e-05
23055,IVORY CHANDELIER T-LIGHT HOLDER,6.25,1,1,2.8969327415185577e-05
23438, RED SPOT GIFT BAG LARGE,6.25,5,1,2.8969327415185577e-05
21864,UNION JACK FLAG PASSPORT COVER ,6.23,2,2,2.8876625567456986e-05
21441,BLUE BIRDHOUSE DECORATION,6.19,25,2,2.8691221871999797e-05
17038,PORCELAIN BUDAH INCENSE HOLDER,6.0,60,1,2.7810554318578153e-05
90030B,RED KUKUI COCONUT SEED NECKLACE,6.0,6,1,2.7810554318578153e-05
22934,BAKING MOULD EASTER EGG WHITE CHOC,5.9,2,1,2.7347045079935188e-05
21382,SET/4 SPRING FLOWER DECORATION,5.9,2,1,2.7347045079935188e-05
22810,SET OF 6 T-LIGHTS SNOWMEN,5.9,2,1,2.7347045079935188e-05
21043,APRON MODERN VINTAGE COTTON,5.85,3,1,2.7115290460613698e-05
22647,CERAMIC LOVE HEART MONEY BANK,5.8,4,1,2.6883535841292215e-05
21251,DINOSAUR HEIGHT CHART STICKER SET,5.79,1,1,2.6837184917427918e-05
85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,5.79,1,1,2.6837184917427918e-05
15044A,PINK PAPER PARASOL ,5.79,1,1,2.6837184917427918e-05
35004B,SET OF 3 BLACK FLYING DUCKS,5.45,1,1,2.5261253506041826e-05
22916,HERB MARKER THYME,5.21,5,3,2.4148831333298696e-05
22640,SET OF 4 NAPKIN CHARMS 3 KEYS ,5.1,2,1,2.363897117079143e-05
21588,RETROSPOT GIANT TUBE MATCHES,5.1,2,1,2.363897117079143e-05
22642,SET OF 4 NAPKIN CHARMS STARS   ,5.1,2,1,2.363897117079143e-05
22566,FELTCRAFT HAIRBAND PINK AND PURPLE,5.1,6,1,2.363897117079143e-05
20772,GARDEN PATH JOURNAL,5.1,2,1,2.363897117079143e-05
22573,STAR WOODEN CHRISTMAS DECORATION,5.1,6,1,2.363897117079143e-05
84803A,PINK ALLIUM  ARTIFICIAL FLOWER,5.07,3,1,2.349991839919854e-05
84821,DANISH ROSE DELUXE COASTER,5.04,24,1,2.336086562760565e-05
22983,CARD BILLBOARD FONT,5.04,12,1,2.336086562760565e-05
21507,ELEPHANT BIRTHDAY CARD ,5.04,12,1,2.336086562760565e-05
22028,PENNY FARTHING BIRTHDAY CARD,5.04,12,1,2.336086562760565e-05
84247G,"DECOUPAGE,GREETING CARD,",5.04,12,1,2.336086562760565e-05
22817,CARD SUKI BIRTHDAY,5.03,11,2,2.3314514703741353e-05
22682,FRENCH BLUE METAL DOOR SIGN 7,5.02,2,1,2.3268163779877055e-05
84870C,GREEN GEISHA GIRL ,5.02,2,1,2.3268163779877055e-05
17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,5.01,2,2,2.3221812856012758e-05
22481,BLACK TEA TOWEL CLASSIC DESIGN,5.0,4,1,2.317546193214846e-05
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,5.0,4,1,2.317546193214846e-05
90030C,BROWN KUKUI COCONUT SEED NECKLACE,5.0,5,1,2.317546193214846e-05
23182,TOILET SIGN OCCUPIED OR VACANT,5.0,2,1,2.317546193214846e-05
23603,SET 10 CARD KRAFT REINDEER 17084,4.98,2,2,2.308276008441987e-05
90161C,ANT COPPER LIME BOUDICCA BRACELET,4.98,1,1,2.308276008441987e-05
21849,SILVER DIAMANTE PEN IN GIFT BOX,4.9799999999999995,3,1,2.3082760084419867e-05
84596E,SMALL LICORICE DES PINK BOWL,4.9799999999999995,6,1,2.3082760084419867e-05
21051,RIBBONS PURSE ,4.9799999999999995,3,1,2.3082760084419867e-05
23221,REINDEER HEART DECORATION SILVER,4.9799999999999995,6,1,2.3082760084419867e-05
21580,RABBIT  DESIGN  COTTON TOTE BAG,4.96,1,1,2.2990058236691275e-05
21279,VINTAGE KITCHEN PRINT FRUITS,4.96,1,1,2.2990058236691275e-05
21286,RETROSPOT CANDLE  LARGE,4.96,1,1,2.2990058236691275e-05
84905,PINK BUTTERFLY CUSHION COVER ,4.96,1,1,2.2990058236691275e-05
22458,CAST IRON HOOK GARDEN FORK,4.96,1,1,2.2990058236691275e-05
22251,BIRDHOUSE DECORATION MAGIC GARDEN,4.96,3,2,2.2990058236691275e-05
22304,COFFEE MUG BLUE PAISLEY DESIGN,4.96,1,1,2.2990058236691275e-05
22498,WOODEN REGATTA BUNTING,4.96,1,1,2.2990058236691275e-05
22308,TEA COSY BLUE STRIPE,4.96,1,1,2.2990058236691275e-05
22912,YELLOW COAT RACK PARIS FASHION,4.95,1,1,2.2943707312826978e-05
23127,FELTCRAFT GIRL NICOLE KIT,4.95,1,1,2.2943707312826978e-05
23411, TRELLIS COAT RACK,4.95,1,1,2.2943707312826978e-05
21709,FOLDING UMBRELLA CHOCOLATE POLKADOT,4.95,1,1,2.2943707312826978e-05
21204,DAISIES  HONEYCOMB GARLAND ,4.949999999999999,3,1,2.2943707312826975e-05
22334,DINOSAUR PARTY BAG + STICKER SET,4.949999999999999,3,1,2.2943707312826975e-05
84659A,WHITE TRAVEL ALARM CLOCK,4.92,2,1,2.2804654541234087e-05
22719,GUMBALL MONOCHROME COAT RACK,4.92,2,1,2.2804654541234087e-05
47574A,ENGLISH ROSE SCENTED HANGING FLOWER,4.92,2,1,2.2804654541234087e-05
21494,ROTATING LEAVES T-LIGHT HOLDER,4.92,2,1,2.2804654541234087e-05
22132,RED LOVE HEART SHAPE CUP,4.89,3,1,2.2665601769641195e-05
21206,STRAWBERRY HONEYCOMB  GARLAND ,4.89,3,1,2.2665601769641195e-05
22261,FELT EGG COSY WHITE RABBIT ,4.89,3,1,2.2665601769641195e-05
16216,LETTER SHAPE PENCIL SHARPENER,4.8,80,1,2.2248443454862523e-05
21818,GLITTER HEART DECORATION,4.680000000000001,12,2,2.1692232368490963e-05
23415,HOME SWEET HOME HOOK,4.68,12,1,2.169223236849096e-05
23378,PACK OF 12 50'S CHRISTMAS TISSUES,4.68,12,1,2.169223236849096e-05
21879,HEARTS GIFT TAPE,4.5600000000000005,24,1,2.11360212821194e-05
35968,FOLK ART METAL HEART T-LIGHT HOLDER,4.5600000000000005,12,1,2.11360212821194e-05
21084,SET/6 COLLAGE PAPER CUPS,4.5600000000000005,24,1,2.11360212821194e-05
22852,DOG BOWL VINTAGE CREAM,4.25,1,1,1.9699142642326193e-05
72803A,ROSE SCENT CANDLE JEWELLED DRAWER,4.25,1,1,1.9699142642326193e-05
22357,KINGS CHOICE BISCUIT TIN,4.25,1,1,1.9699142642326193e-05
22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,4.25,1,1,1.9699142642326193e-05
90198A,VINTAGE ROSE BEAD BRACELET RASPBERR,4.24,1,1,1.9652791718461895e-05
20752,BLUE POLKADOT WASHING UP GLOVES,4.21,1,1,1.9513738946869004e-05
23323,WHITE WICKER STAR ,4.2,2,1,1.946738802300471e-05
79160,HEART SHAPE WIRELESS DOORBELL,4.2,2,1,1.946738802300471e-05
90166,PINK & WHITE ROSEBUD RING,4.15,1,1,1.9235633403683224e-05
90013B,BLACK VINTAGE EARRINGS,4.15,1,1,1.9235633403683224e-05
90200A,PURPLE SWEETHEART BRACELET,4.15,1,1,1.9235633403683224e-05
23224,CHERUB HEART DECORATION GOLD,4.1499999999999995,5,1,1.923563340368322e-05
22517,CHILDS GARDEN RAKE PINK,4.13,1,1,1.914293155595463e-05
21157,RED RETROSPOT WASHBAG,4.13,1,1,1.914293155595463e-05
46776C,WOVEN FROST CUSHION COVER,4.13,1,1,1.914293155595463e-05
22872,NUMBER TILE COTTAGE GARDEN 4,4.13,1,1,1.914293155595463e-05
21846,PINK DIAMANTE PEN IN GIFT BOX,4.13,1,1,1.914293155595463e-05
22246,MAGIC GARDEN FELT GARLAND ,4.13,1,1,1.914293155595463e-05
22735,RIBBON REEL SOCKS AND MITTENS,4.13,1,1,1.914293155595463e-05
82599,FANNY'S REST STOPMETAL SIGN,4.13,1,1,1.914293155595463e-05
21293,MIRRORED DOVE WALL DECORATION,4.13,1,1,1.914293155595463e-05
16045,POPART WOODEN PENCILS ASST,4.0,100,1,1.854036954571877e-05
21090,SET/6 COLLAGE PAPER PLATES,4.0,8,2,1.854036954571877e-05
21724,PANDA AND BUNNIES STICKER SHEET,3.95,5,1,1.8308614926397286e-05
22882,NUMBER TILE VINTAGE FONT 3,3.9,2,1,1.80768603070758e-05
23578,SNACK TRAY RED GINGHAM,3.9,2,1,1.80768603070758e-05
21894,POTTING SHED SEED ENVELOPES,3.76,2,2,1.7427947372975642e-05
23529,WALL ART DOLLY GIRL ,3.75,1,1,1.7381596449111348e-05
23504,PLAYING CARDS JUBILEE UNION JACK,3.75,3,1,1.7381596449111348e-05
21826,EIGHT PIECE DINOSAUR SET,3.75,3,1,1.7381596449111348e-05
21472,LADYBIRD + BEE RAFFIA FOOD COVER,3.75,1,1,1.7381596449111348e-05
22406,MONEY BOX KINGS CHOICE DESIGN,3.75,3,2,1.7381596449111348e-05
84870B,BLUE GEISHA GIRL ,3.75,1,1,1.7381596449111348e-05
21873,IF YOU CAN'T STAND THE HEAT MUG,3.75,3,1,1.7381596449111348e-05
90173,PAIR BUTTERFLY HAIR CLIPS,3.73,1,1,1.7288894601382754e-05
22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,3.67,5,3,1.701078905819697e-05
21945,STRAWBERRIES  DESIGN FLANNEL ,3.4,4,1,1.5759314113860956e-05
20735,BLACK MINI TAPE MEASURE ,3.4,4,2,1.5759314113860956e-05
21377,SMALL CAMPHOR WOOD FIELD  MUSHROOM,3.36,1,1,1.5573910418403767e-05
22286,"DECORATION , WOBBLY RABBIT , METAL ",3.36,1,1,1.5573910418403767e-05
20775,DAISY NOTEBOOK ,3.36,1,1,1.5573910418403767e-05
22135,MINI LADLE LOVE HEART PINK,3.32,4,1,1.5388506722946578e-05
22792,FLUTED ANTIQUE CANDLE HOLDER,3.32,2,1,1.5388506722946578e-05
21942,SKULLS DESIGN FLANNEL,3.32,2,1,1.5388506722946578e-05
21195,PINK  HONEYCOMB PAPER BALL ,3.32,2,1,1.5388506722946578e-05
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,3.32,2,2,1.5388506722946578e-05
90129B,TURQUOISE GLASS TASSLE BAG CHARM ,3.32,2,1,1.5388506722946578e-05
20774,GREEN FERN NOTEBOOK,3.3,2,1,1.5295804875217983e-05
20856,DENIM PATCH PURSE PINK BUTTERFLY,3.3,2,1,1.5295804875217983e-05
23660,HENRIETTA HEN MUG ,3.3,2,1,1.5295804875217983e-05
22232,JIGSAW TOADSTOOLS 3 PIECE,3.3,2,1,1.5295804875217983e-05
85211,S/4 GROOVY CAT MAGNETS,3.3,2,1,1.5295804875217983e-05
22285,HANGING HEN ON NEST DECORATION,3.29,1,1,1.5249453951353688e-05
84912A,PINK ROSE WASHBAG,3.29,1,1,1.5249453951353688e-05
22162,HEART GARLAND RUSTIC PADDED,3.29,1,1,1.5249453951353688e-05
84913A,SOFT PINK ROSE TOWEL ,3.29,1,1,1.5249453951353688e-05
22559,SEASIDE FLYING DISC,3.29,2,2,1.5249453951353688e-05
22341,LOVE GARLAND PAINTED ZINC ,3.29,1,1,1.5249453951353688e-05
22287,DECORATION WOBBLY CHICKEN,3.29,1,1,1.5249453951353688e-05
21002,ROSE DU SUD DRAWSTRING BAG,3.29,1,1,1.5249453951353688e-05
23033,DRAWER KNOB CERAMIC RED,3.29,1,1,1.5249453951353688e-05
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,3.26,2,1,1.5110401179760796e-05
47310M,SMALL POP BOX FUNKY MONKEY,3.26,2,1,1.5110401179760796e-05
90086,CRYSTAL FROG PHONE CHARM,3.26,2,1,1.5110401179760796e-05
21147,JINGLE BELLS TREE DECORATION,3.26,2,1,1.5110401179760796e-05
21851,LILAC DIAMANTE PEN IN GIFT BOX,3.26,2,1,1.5110401179760796e-05
70006,LOVE HEART POCKET WARMER,3.26,2,1,1.5110401179760796e-05
82567,"AIRLINE LOUNGE,METAL SIGN",3.26,2,1,1.5110401179760796e-05
22097,SWALLOW SQUARE TISSUE BOX,3.2,6,3,1.4832295636575016e-05
84247E,PACK OF 12 CHRISTMAS FUN CARDS,2.95,1,1,1.3673522539967594e-05
90162B,ANT SILVER LIME GREEN BOUDICCA RING,2.95,1,1,1.3673522539967594e-05
15044D,RED PAPER PARASOL,2.95,1,1,1.3673522539967594e-05
22496,SET OF 2 ROUND TINS DUTCH CHEESE,2.95,1,1,1.3673522539967594e-05
22291,HANGING CHICK CREAM DECORATION,2.92,1,1,1.3534469768374702e-05
23623,SET 10 CARD CHRISTMAS WELCOME 17112,2.91,1,1,1.3488118844510405e-05
90177E,DROP DIAMANTE EARRINGS GREEN,2.9,1,1,1.3441767920646108e-05
23426,METAL SIGN DROP YOUR PANTS,2.89,1,1,1.3395416996781812e-05
21400,RED PUDDING SPOON,2.88,24,1,1.3349066072917513e-05
22043,CHRISTMAS CARD SCREEN PRINT ,2.7,13,2,1.251474944336017e-05
21884,CAKES AND BOWS GIFT  TAPE,2.58,6,1,1.1958538356988607e-05
84507B,STRIPES DESIGN MONKEY DOLL,2.55,1,1,1.1819485585395715e-05
22586,FELTCRAFT HAIRBAND PINK AND BLUE,2.55,3,1,1.1819485585395715e-05
84818,DANISH ROSE PHOTO FRAME,2.55,1,1,1.1819485585395715e-05
20756,GREEN FERN POCKET BOOK,2.55,3,1,1.1819485585395715e-05
20757,RED DAISY POCKET BOOK ,2.55,3,1,1.1819485585395715e-05
22574,HEART WOODEN CHRISTMAS DECORATION,2.55,3,2,1.1819485585395715e-05
22638,SET OF 4 NAPKIN CHARMS CROWNS ,2.55,1,1,1.1819485585395715e-05
79191D,RETRO PLASTIC DAISY TRAY,2.55,3,1,1.1819485585395715e-05
84559A,3D SHEET OF DOG STICKERS,2.54,2,2,1.177313466153142e-05
82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",2.51,1,1,1.1634081889938528e-05
17012E,ORIGAMI OPIUM INCENSE/CANDLE SET ,2.51,1,1,1.1634081889938528e-05
16225,RATTLE SNAKE EGGS,2.5,2,1,1.158773096607423e-05
21358,TOAST ITS - HAPPY BIRTHDAY,2.5,2,2,1.158773096607423e-05
22548,HEADS AND TAILS SPORTING FUN,2.5,2,1,1.158773096607423e-05
22564,ALPHABET STENCIL CRAFT,2.5,2,1,1.158773096607423e-05
23334,IVORY WICKER HEART SMALL,2.5,2,1,1.158773096607423e-05
20657,TROPICAL LUGGAGE TAG,2.5,2,1,1.158773096607423e-05
23365,SET 12 COLOUR PENCILS LOVE LONDON,2.5,2,1,1.158773096607423e-05
23213,STAR WREATH DECORATION WITH BELL,2.5,2,1,1.158773096607423e-05
22201,FRYING PAN BLUE POLKADOT,2.5,2,1,1.158773096607423e-05
21948,SET OF 6 CAKE CHOPSTICKS,2.5,2,1,1.158773096607423e-05
22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,2.5,2,1,1.158773096607423e-05
23620,SET 10 CARDS PERFECT POST 17090,2.49,1,1,1.1541380042209935e-05
85186C,BUNNY EGG GARLAND,2.4899999999999998,3,1,1.1541380042209933e-05
22597,MUSICAL ZINC HEART DECORATION ,2.4899999999999998,3,1,1.1541380042209933e-05
84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,2.46,1,1,1.1402327270617043e-05
35649,VINTAGE BEAD COSMETIC BAG ,2.46,1,1,1.1402327270617043e-05
90096,NECKLACE+BRACELET SET BLUE BLOSSOM,2.46,1,1,1.1402327270617043e-05
21739,COSY SLIPPER SHOES SMALL GREEN,2.46,1,1,1.1402327270617043e-05
