InvoiceNo,StockCode,Description,Quantity,InvoiceDate,InvoiceDateOnly,Year,Month,YearMonth,DayOfWeek,UnitPrice,Revenue,CustomerIDClean,CustomerSegment,Country,revenue
540556,22450,SILK PURSE BABUSHKA BLUE,6,2011-01-10 09:58:00,2011-01-10,2011,1,2011-01,Monday,3.35,20.1,Unknown,Unknown customer,Israel,20.1
540556,22451,SILK PURSE BABUSHKA RED,6,2011-01-10 09:58:00,2011-01-10,2011,1,2011-01,Monday,3.35,20.1,Unknown,Unknown customer,Israel,20.1
540556,22721,SET OF 3 CAKE TINS SKETCHBOOK,6,2011-01-10 09:58:00,2011-01-10,2011,1,2011-01,Monday,4.95,29.700000000000003,Unknown,Unknown customer,Israel,29.700000000000003
540556,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2011-01-10 09:58:00,2011-01-10,2011,1,2011-01,Monday,3.75,15.0,Unknown,Unknown customer,Israel,15.0
540556,47566,PARTY BUNTING,10,2011-01-10 09:58:00,2011-01-10,2011,1,2011-01,Monday,4.65,46.5,Unknown,Unknown customer,Israel,46.5
540556,22781,GUMBALL MAGAZINE RACK,4,2011-01-10 09:58:00,2011-01-10,2011,1,2011-01,Monday,7.65,30.6,Unknown,Unknown customer,Israel,30.6
540556,22468,BABUSHKA LIGHTS STRING OF 10,10,2011-01-10 09:58:00,2011-01-10,2011,1,2011-01,Monday,6.75,67.5,Unknown,Unknown customer,Israel,67.5
540556,21242,RED RETROSPOT PLATE ,16,2011-01-10 09:58:00,2011-01-10,2011,1,2011-01,Monday,1.69,27.04,Unknown,Unknown customer,Israel,27.04
540556,21115,ROSE CARAVAN DOORSTOP,2,2011-01-10 09:58:00,2011-01-10,2011,1,2011-01,Monday,6.75,13.5,Unknown,Unknown customer,Israel,13.5
540561,22343,PARTY PIZZA DISH RED RETROSPOT,24,2011-01-10 10:32:00,2011-01-10,2011,1,2011-01,Monday,0.21,5.04,13004,Identified customer,United Kingdom,5.04
540566,22926,IVORY GIANT GARDEN THERMOMETER,1,2011-01-10 10:58:00,2011-01-10,2011,1,2011-01,Monday,5.95,5.95,17811,Identified customer,United Kingdom,5.95
540568,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,2011-01-10 11:22:00,2011-01-10,2011,1,2011-01,Monday,8.5,17.0,15039,Identified customer,United Kingdom,17.0
540642,20750,RED RETROSPOT MINI CASES,2,2011-01-10 13:22:00,2011-01-10,2011,1,2011-01,Monday,7.95,15.9,12681,Identified customer,France,15.9
540646,22682,FRENCH BLUE METAL DOOR SIGN 7,2,2011-01-10 14:32:00,2011-01-10,2011,1,2011-01,Monday,2.51,5.02,Unknown,Unknown customer,United Kingdom,5.02
540646,85049H,URBAN BLACK RIBBONS ,8,2011-01-10 14:32:00,2011-01-10,2011,1,2011-01,Monday,0.85,6.8,Unknown,Unknown customer,United Kingdom,6.8
540646,21219,SET/4 BADGES BALLOON GIRL,2,2011-01-10 14:32:00,2011-01-10,2011,1,2011-01,Monday,0.85,1.7,Unknown,Unknown customer,United Kingdom,1.7
540681,21632,VINTAGE PINK DECORATIVE PARASOL,1,2011-01-10 16:25:00,2011-01-10,2011,1,2011-01,Monday,8.47,8.47,Unknown,Unknown customer,United Kingdom,8.47
540692,10125,MINI FUNKY DESIGN TAPES,20,2011-01-11 09:12:00,2011-01-11,2011,1,2011-01,Tuesday,0.42,8.4,14320,Identified customer,United Kingdom,8.4
540698,82600,NO SINGING METAL SIGN,48,2011-01-11 09:24:00,2011-01-11,2011,1,2011-01,Tuesday,2.21,106.08,17450,Identified customer,United Kingdom,106.08
540698,22702,BLACK AND WHITE CAT BOWL,6,2011-01-11 09:24:00,2011-01-11,2011,1,2011-01,Tuesday,2.4,14.4,17450,Identified customer,United Kingdom,14.399999999999999
540700,22383,LUNCH BAG SUKI  DESIGN ,10,2011-01-11 09:47:00,2011-01-11,2011,1,2011-01,Tuesday,1.65,16.5,12393,Identified customer,Australia,16.5
540700,21915,RED  HARMONICA IN BOX ,12,2011-01-11 09:47:00,2011-01-11,2011,1,2011-01,Tuesday,1.25,15.0,12393,Identified customer,Australia,15.0
540753,22180,RETROSPOT LAMP,2,2011-01-11 10:31:00,2011-01-11,2011,1,2011-01,Tuesday,9.95,19.9,14217,Identified customer,United Kingdom,19.9
540785,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,360,2011-01-11 11:39:00,2011-01-11,2011,1,2011-01,Tuesday,3.39,1220.4,12557,Identified customer,Spain,1220.4
540789,POST,POSTAGE,2,2011-01-11 11:48:00,2011-01-11,2011,1,2011-01,Tuesday,18.0,36.0,12643,Identified customer,France,36.0
540789,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,576,2011-01-11 11:48:00,2011-01-11,2011,1,2011-01,Tuesday,1.45,835.1999999999999,12643,Identified customer,France,835.1999999999999
540795,22193,RED DINER WALL CLOCK,2,2011-01-11 12:00:00,2011-01-11,2011,1,2011-01,Tuesday,8.5,17.0,13078,Identified customer,United Kingdom,17.0
540801,84879,ASSORTED COLOUR BIRD ORNAMENT,40,2011-01-11 12:25:00,2011-01-11,2011,1,2011-01,Tuesday,1.69,67.6,12540,Identified customer,Spain,67.6
540821,21557,SET OF 6 FUNKY BEAKERS,4,2011-01-11 13:16:00,2011-01-11,2011,1,2011-01,Tuesday,2.51,10.04,Unknown,Unknown customer,United Kingdom,10.04
540821,90129B,TURQUOISE GLASS TASSLE BAG CHARM ,2,2011-01-11 13:16:00,2011-01-11,2011,1,2011-01,Tuesday,1.66,3.32,Unknown,Unknown customer,United Kingdom,3.32
540821,21195,PINK  HONEYCOMB PAPER BALL ,2,2011-01-11 13:16:00,2011-01-11,2011,1,2011-01,Tuesday,1.66,3.32,Unknown,Unknown customer,United Kingdom,3.32
540821,20653,CHERRY BLOSSOM LUGGAGE TAG,1,2011-01-11 13:16:00,2011-01-11,2011,1,2011-01,Tuesday,0.85,0.85,Unknown,Unknown customer,United Kingdom,0.85
540829,22151,PLACE SETTING WHITE HEART,72,2011-01-11 14:38:00,2011-01-11,2011,1,2011-01,Tuesday,0.42,30.24,13784,Identified customer,United Kingdom,30.24
540832,84692,BOX OF 24 COCKTAIL PARASOLS,17,2011-01-11 14:42:00,2011-01-11,2011,1,2011-01,Tuesday,1.63,27.71,Unknown,Unknown customer,United Kingdom,27.709999999999997
540832,20727,LUNCH BAG  BLACK SKULL.,6,2011-01-11 14:42:00,2011-01-11,2011,1,2011-01,Tuesday,4.96,29.76,Unknown,Unknown customer,United Kingdom,29.759999999999998
540834,21376,LARGE  TALL CAMPHOR WOOD TOADSTOOL ,2,2011-01-11 14:50:00,2011-01-11,2011,1,2011-01,Tuesday,5.45,10.9,14733,Identified customer,United Kingdom,10.9
540835,POST,POSTAGE,1,2011-01-11 15:00:00,2011-01-11,2011,1,2011-01,Tuesday,18.0,18.0,12724,Identified customer,France,18.0
540848,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,1,2011-01-12 09:26:00,2011-01-12,2011,1,2011-01,Wednesday,3.36,3.36,Unknown,Unknown customer,United Kingdom,3.36
540848,22379,RECYCLING BAG RETROSPOT ,1,2011-01-12 09:26:00,2011-01-12,2011,1,2011-01,Wednesday,4.21,4.21,Unknown,Unknown customer,United Kingdom,4.21
540848,22804,CANDLEHOLDER PINK HANGING HEART,1,2011-01-12 09:26:00,2011-01-12,2011,1,2011-01,Wednesday,5.91,5.91,Unknown,Unknown customer,United Kingdom,5.91
540848,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,1,2011-01-12 09:26:00,2011-01-12,2011,1,2011-01,Wednesday,1.66,1.66,Unknown,Unknown customer,United Kingdom,1.66
540851,21843,RED RETROSPOT CAKE STAND,1,2011-01-12 09:43:00,2011-01-12,2011,1,2011-01,Wednesday,10.95,10.95,12523,Identified customer,France,10.95
540851,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-01-12 09:43:00,2011-01-12,2011,1,2011-01,Wednesday,1.25,15.0,12523,Identified customer,France,15.0
540859,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,3,2011-01-12 10:58:00,2011-01-12,2011,1,2011-01,Wednesday,2.1,6.300000000000001,17965,Identified customer,United Kingdom,6.300000000000001
540859,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,4,2011-01-12 10:58:00,2011-01-12,2011,1,2011-01,Wednesday,1.25,5.0,17965,Identified customer,United Kingdom,5.0
540939,22467,GUMBALL COAT RACK,1,2011-01-12 12:10:00,2011-01-12,2011,1,2011-01,Wednesday,2.1,2.1,15061,Identified customer,United Kingdom,2.1
540943,82484,WOOD BLACK BOARD ANT WHITE FINISH,1,2011-01-12 12:31:00,2011-01-12,2011,1,2011-01,Wednesday,6.45,6.45,17841,Identified customer,United Kingdom,6.45
540946,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-01-12 12:43:00,2011-01-12,2011,1,2011-01,Wednesday,2.95,17.700000000000003,12359,Identified customer,Cyprus,17.700000000000003
540946,22471,TV DINNER TRAY AIR HOSTESS ,8,2011-01-12 12:43:00,2011-01-12,2011,1,2011-01,Wednesday,1.95,15.6,12359,Identified customer,Cyprus,15.6
540946,22655,VINTAGE RED KITCHEN CABINET,1,2011-01-12 12:43:00,2011-01-12,2011,1,2011-01,Wednesday,125.0,125.0,12359,Identified customer,Cyprus,125.0
540946,22511,RETROSPOT BABUSHKA DOORSTOP,8,2011-01-12 12:43:00,2011-01-12,2011,1,2011-01,Wednesday,1.25,10.0,12359,Identified customer,Cyprus,10.0
540946,85054,FRENCH ENAMEL POT W LID,12,2011-01-12 12:43:00,2011-01-12,2011,1,2011-01,Wednesday,1.25,15.0,12359,Identified customer,Cyprus,15.0
540946,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",20,2011-01-12 12:43:00,2011-01-12,2011,1,2011-01,Wednesday,0.42,8.4,12359,Identified customer,Cyprus,8.4
540946,22423,REGENCY CAKESTAND 3 TIER,6,2011-01-12 12:43:00,2011-01-12,2011,1,2011-01,Wednesday,12.75,76.5,12359,Identified customer,Cyprus,76.5
540946,22721,SET OF 3 CAKE TINS SKETCHBOOK,3,2011-01-12 12:43:00,2011-01-12,2011,1,2011-01,Wednesday,4.95,14.85,12359,Identified customer,Cyprus,14.850000000000001
540946,82613D,METAL SIGN CUPCAKE SINGLE HOOK,20,2011-01-12 12:43:00,2011-01-12,2011,1,2011-01,Wednesday,0.42,8.4,12359,Identified customer,Cyprus,8.4
540946,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-01-12 12:43:00,2011-01-12,2011,1,2011-01,Wednesday,4.95,14.85,12359,Identified customer,Cyprus,14.850000000000001
540953,21975,PACK OF 60 DINOSAUR CAKE CASES,1,2011-01-12 13:16:00,2011-01-12,2011,1,2011-01,Wednesday,0.55,0.55,14587,Identified customer,United Kingdom,0.55
540953,22523,CHILDS GARDEN FORK PINK,1,2011-01-12 13:16:00,2011-01-12,2011,1,2011-01,Wednesday,0.85,0.85,14587,Identified customer,United Kingdom,0.85
540971,22547,MINI JIGSAW DINOSAUR ,48,2011-01-12 14:10:00,2011-01-12,2011,1,2011-01,Wednesday,0.42,20.16,12383,Identified customer,Belgium,20.16
540971,84375,SET OF 20 KIDS COOKIE CUTTERS,24,2011-01-12 14:10:00,2011-01-12,2011,1,2011-01,Wednesday,2.1,50.400000000000006,12383,Identified customer,Belgium,50.400000000000006
540971,22624,IVORY KITCHEN SCALES,2,2011-01-12 14:10:00,2011-01-12,2011,1,2011-01,Wednesday,8.5,17.0,12383,Identified customer,Belgium,17.0
540971,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,6,2011-01-12 14:10:00,2011-01-12,2011,1,2011-01,Wednesday,2.1,12.6,12383,Identified customer,Belgium,12.600000000000001
540971,22966,GINGERBREAD MAN COOKIE CUTTER,24,2011-01-12 14:10:00,2011-01-12,2011,1,2011-01,Wednesday,1.25,30.0,12383,Identified customer,Belgium,30.0
540976,21164,HOME SWEET HOME METAL SIGN ,6,2011-01-12 15:00:00,2011-01-12,2011,1,2011-01,Wednesday,2.95,17.700000000000003,12652,Identified customer,France,17.700000000000003
540976,84821,DANISH ROSE DELUXE COASTER,24,2011-01-12 15:00:00,2011-01-12,2011,1,2011-01,Wednesday,0.21,5.04,12652,Identified customer,France,5.04
540977,85087,CANDY SPOT CUSHION COVER,2,2011-01-12 15:01:00,2011-01-12,2011,1,2011-01,Wednesday,3.36,6.72,Unknown,Unknown customer,United Kingdom,6.72
540977,22489,PACK OF 12 TRADITIONAL CRAYONS,1,2011-01-12 15:01:00,2011-01-12,2011,1,2011-01,Wednesday,0.85,0.85,Unknown,Unknown customer,United Kingdom,0.85
540977,21205,MULTICOLOUR 3D BALLS GARLAND,3,2011-01-12 15:01:00,2011-01-12,2011,1,2011-01,Wednesday,2.51,7.529999999999999,Unknown,Unknown customer,United Kingdom,7.529999999999999
540977,21377,SMALL CAMPHOR WOOD FIELD  MUSHROOM,1,2011-01-12 15:01:00,2011-01-12,2011,1,2011-01,Wednesday,3.36,3.36,Unknown,Unknown customer,United Kingdom,3.36
540977,90198A,VINTAGE ROSE BEAD BRACELET RASPBERR,1,2011-01-12 15:01:00,2011-01-12,2011,1,2011-01,Wednesday,4.24,4.24,Unknown,Unknown customer,United Kingdom,4.24
540990,22776,SWEETHEART CAKESTAND 3 TIER,2,2011-01-12 16:51:00,2011-01-12,2011,1,2011-01,Wednesday,9.95,19.9,17048,Identified customer,United Kingdom,19.9
540995,84970S,HANGING HEART ZINC T-LIGHT HOLDER,1,2011-01-13 09:30:00,2011-01-13,2011,1,2011-01,Thursday,2.08,2.08,Unknown,Unknown customer,United Kingdom,2.08
540995,10135,COLOURING PENCILS BROWN TUBE,3,2011-01-13 09:30:00,2011-01-13,2011,1,2011-01,Thursday,1.25,3.75,Unknown,Unknown customer,United Kingdom,3.75
540995,22575,METAL MERRY CHRISTMAS WREATH,1,2011-01-13 09:30:00,2011-01-13,2011,1,2011-01,Thursday,4.13,4.13,Unknown,Unknown customer,United Kingdom,4.13
540995,22975,SPACEBOY CHILDRENS EGG CUP,1,2011-01-13 09:30:00,2011-01-13,2011,1,2011-01,Thursday,2.46,2.46,Unknown,Unknown customer,United Kingdom,2.46
541018,20685,DOORMAT RED RETROSPOT,1,2011-01-13 12:03:00,2011-01-13,2011,1,2011-01,Thursday,7.95,7.95,14978,Identified customer,United Kingdom,7.95
541043,22655,VINTAGE RED KITCHEN CABINET,2,2011-01-13 12:10:00,2011-01-13,2011,1,2011-01,Thursday,125.0,250.0,15510,Identified customer,United Kingdom,250.0
541094,22089,PAPER BUNTING VINTAGE PAISLEY,2,2011-01-13 13:36:00,2011-01-13,2011,1,2011-01,Thursday,2.95,5.9,13246,Identified customer,United Kingdom,5.9
541104,84356,POMPOM CURTAIN,3,2011-01-13 14:29:00,2011-01-13,2011,1,2011-01,Thursday,5.79,17.37,Unknown,Unknown customer,United Kingdom,17.37
541104,84563A,PINK & WHITE BREAKFAST TRAY,2,2011-01-13 14:29:00,2011-01-13,2011,1,2011-01,Thursday,4.13,8.26,Unknown,Unknown customer,United Kingdom,8.26
541104,82613D,METAL SIGN CUPCAKE SINGLE HOOK,5,2011-01-13 14:29:00,2011-01-13,2011,1,2011-01,Thursday,0.83,4.15,Unknown,Unknown customer,United Kingdom,4.1499999999999995
541104,84978,HANGING HEART JAR T-LIGHT HOLDER,2,2011-01-13 14:29:00,2011-01-13,2011,1,2011-01,Thursday,2.46,4.92,Unknown,Unknown customer,United Kingdom,4.92
541104,22396,MAGNETS PACK OF 4 RETRO PHOTO,2,2011-01-13 14:29:00,2011-01-13,2011,1,2011-01,Thursday,0.83,1.66,Unknown,Unknown customer,United Kingdom,1.66
541104,21948,SET OF 6 CAKE CHOPSTICKS,2,2011-01-13 14:29:00,2011-01-13,2011,1,2011-01,Thursday,1.25,2.5,Unknown,Unknown customer,United Kingdom,2.5
541109,21781,MA CAMPAGNE CUTLERY BOX,1,2011-01-13 15:10:00,2011-01-13,2011,1,2011-01,Thursday,14.95,14.95,15107,Identified customer,United Kingdom,14.95
541110,90010B,BLACK/WHITE GLASS/SILVER BRACELET,4,2011-01-13 15:11:00,2011-01-13,2011,1,2011-01,Thursday,8.95,35.8,15916,Identified customer,United Kingdom,35.8
541115,21485,RETROSPOT HEART HOT WATER BOTTLE,6,2011-01-13 15:34:00,2011-01-13,2011,1,2011-01,Thursday,4.95,29.700000000000003,12578,Identified customer,Italy,29.700000000000003
541115,22349,DOG BOWL CHASING BALL DESIGN,12,2011-01-13 15:34:00,2011-01-13,2011,1,2011-01,Thursday,3.75,45.0,12578,Identified customer,Italy,45.0
541115,21775,DECORATIVE FLORE BATHROOM BOTTLE,12,2011-01-13 15:34:00,2011-01-13,2011,1,2011-01,Thursday,1.25,15.0,12578,Identified customer,Italy,15.0
541115,POST,POSTAGE,7,2011-01-13 15:34:00,2011-01-13,2011,1,2011-01,Thursday,28.0,196.0,12578,Identified customer,Italy,196.0
541115,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-01-13 15:34:00,2011-01-13,2011,1,2011-01,Thursday,1.65,19.8,12578,Identified customer,Italy,19.799999999999997
541115,22515,CHILDS GARDEN SPADE PINK,6,2011-01-13 15:34:00,2011-01-13,2011,1,2011-01,Thursday,2.1,12.6,12578,Identified customer,Italy,12.600000000000001
541115,22514,CHILDS GARDEN SPADE BLUE,6,2011-01-13 15:34:00,2011-01-13,2011,1,2011-01,Thursday,2.1,12.6,12578,Identified customer,Italy,12.600000000000001
541118,21894,POTTING SHED SEED ENVELOPES,1,2011-01-13 17:14:00,2011-01-13,2011,1,2011-01,Thursday,1.25,1.25,Unknown,Unknown customer,United Kingdom,1.25
541123,21508,VINTAGE KID DOLLY CARD ,24,2011-01-14 09:52:00,2011-01-14,2011,1,2011-01,Friday,0.42,10.08,13385,Identified customer,United Kingdom,10.08
541126,84509G,SET OF 4 FAIRY CAKE PLACEMATS ,12,2011-01-14 10:10:00,2011-01-14,2011,1,2011-01,Friday,1.25,15.0,15626,Identified customer,United Kingdom,15.0
541131,22966,GINGERBREAD MAN COOKIE CUTTER,1,2011-01-14 10:16:00,2011-01-14,2011,1,2011-01,Friday,2.46,2.46,Unknown,Unknown customer,United Kingdom,2.46
541134,85099B,JUMBO BAG RED RETROSPOT,20,2011-01-14 10:20:00,2011-01-14,2011,1,2011-01,Friday,1.95,39.0,15615,Identified customer,United Kingdom,39.0
541138,22742,MAKE YOUR OWN PLAYTIME CARD KIT,6,2011-01-14 10:42:00,2011-01-14,2011,1,2011-01,Friday,2.95,17.700000000000003,12553,Identified customer,France,17.700000000000003
541205,21067,VINTAGE RED TEATIME MUG,1,2011-01-14 12:23:00,2011-01-14,2011,1,2011-01,Friday,1.25,1.25,18106,Identified customer,United Kingdom,1.25
541206,21976,PACK OF 60 MUSHROOM CAKE CASES,240,2011-01-14 12:24:00,2011-01-14,2011,1,2011-01,Friday,0.42,100.8,14646,Identified customer,Netherlands,100.8
541206,20724,RED RETROSPOT CHARLOTTE BAG,200,2011-01-14 12:24:00,2011-01-14,2011,1,2011-01,Friday,0.72,144.0,14646,Identified customer,Netherlands,144.0
541206,22367,CHILDRENS APRON SPACEBOY DESIGN,100,2011-01-14 12:24:00,2011-01-14,2011,1,2011-01,Friday,1.65,165.0,14646,Identified customer,Netherlands,165.0
541206,22467,GUMBALL COAT RACK,72,2011-01-14 12:24:00,2011-01-14,2011,1,2011-01,Friday,2.1,151.20000000000002,14646,Identified customer,Netherlands,151.20000000000002
541219,21220,SET/4 BADGES DOGS,1,2011-01-14 14:06:00,2011-01-14,2011,1,2011-01,Friday,0.83,0.83,Unknown,Unknown customer,United Kingdom,0.83
541220,22423,REGENCY CAKESTAND 3 TIER,160,2011-01-14 14:11:00,2011-01-14,2011,1,2011-01,Friday,10.95,1752.0,14156,Identified customer,EIRE,1752.0
541220,21289,LARGE STRIPES CHOCOLATE GIFT BAG,176,2011-01-14 14:11:00,2011-01-14,2011,1,2011-01,Friday,1.25,220.0,14156,Identified customer,EIRE,220.0
541220,21292,SMALL STRIPES CHOCOLATE GIFT BAG ,384,2011-01-14 14:11:00,2011-01-14,2011,1,2011-01,Friday,0.64,245.76,14156,Identified customer,EIRE,245.76
541221,20676,RED RETROSPOT BOWL,10,2011-01-14 14:28:00,2011-01-14,2011,1,2011-01,Friday,1.63,16.299999999999997,Unknown,Unknown customer,United Kingdom,16.299999999999997
541223,20676,RED RETROSPOT BOWL,4,2011-01-14 14:39:00,2011-01-14,2011,1,2011-01,Friday,1.25,5.0,17954,Identified customer,United Kingdom,5.0
541223,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2011-01-14 14:39:00,2011-01-14,2011,1,2011-01,Friday,0.55,1.1,17954,Identified customer,United Kingdom,1.1
541239,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,1,2011-01-16 10:56:00,2011-01-16,2011,1,2011-01,Sunday,2.95,2.95,16401,Identified customer,United Kingdom,2.95
541241,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,2,2011-01-16 11:08:00,2011-01-16,2011,1,2011-01,Sunday,2.95,5.9,13782,Identified customer,United Kingdom,5.9
541259,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-01-16 15:38:00,2011-01-16,2011,1,2011-01,Sunday,1.65,16.5,14404,Identified customer,United Kingdom,16.5
541265,21558,SKULL LUNCH BOX WITH CUTLERY ,1,2011-01-16 16:23:00,2011-01-16,2011,1,2011-01,Sunday,2.55,2.55,17609,Identified customer,United Kingdom,2.55
541265,22354,RETROSPOT PADDED SEAT CUSHION,2,2011-01-16 16:23:00,2011-01-16,2011,1,2011-01,Sunday,3.75,7.5,17609,Identified customer,United Kingdom,7.5
541267,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-01-17 10:37:00,2011-01-17,2011,1,2011-01,Monday,1.25,15.0,12779,Identified customer,Poland,15.0
541267,22624,IVORY KITCHEN SCALES,2,2011-01-17 10:37:00,2011-01-17,2011,1,2011-01,Monday,8.5,17.0,12779,Identified customer,Poland,17.0
541267,20801,LARGE PINK GLASS SUNDAE DISH,16,2011-01-17 10:37:00,2011-01-17,2011,1,2011-01,Monday,0.75,12.0,12779,Identified customer,Poland,12.0
541267,82613D,METAL SIGN CUPCAKE SINGLE HOOK,20,2011-01-17 10:37:00,2011-01-17,2011,1,2011-01,Monday,0.42,8.4,12779,Identified customer,Poland,8.4
541267,22783,SET 3 WICKER OVAL BASKETS W LIDS,8,2011-01-17 10:37:00,2011-01-17,2011,1,2011-01,Monday,7.95,63.6,12779,Identified customer,Poland,63.6
541267,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,2011-01-17 10:37:00,2011-01-17,2011,1,2011-01,Monday,8.5,17.0,12779,Identified customer,Poland,17.0
541267,84915,HAND TOWEL PINK FLOWER AND DAISY,10,2011-01-17 10:37:00,2011-01-17,2011,1,2011-01,Monday,1.25,12.5,12779,Identified customer,Poland,12.5
541267,20803,SMALL PINK GLASS SUNDAE DISH,36,2011-01-17 10:37:00,2011-01-17,2011,1,2011-01,Monday,0.42,15.12,12779,Identified customer,Poland,15.12
541267,21110,LARGE CAKE TOWEL PINK SPOTS,24,2011-01-17 10:37:00,2011-01-17,2011,1,2011-01,Monday,1.95,46.8,12779,Identified customer,Poland,46.8
541267,22503,CABIN BAG VINTAGE PAISLEY,3,2011-01-17 10:37:00,2011-01-17,2011,1,2011-01,Monday,12.75,38.25,12779,Identified customer,Poland,38.25
541269,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-01-17 11:01:00,2011-01-17,2011,1,2011-01,Monday,1.95,15.6,12626,Identified customer,Germany,15.6
541269,22378,WALL TIDY RETROSPOT ,20,2011-01-17 11:01:00,2011-01-17,2011,1,2011-01,Monday,0.85,17.0,12626,Identified customer,Germany,17.0
541271,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,2011-01-17 11:12:00,2011-01-17,2011,1,2011-01,Monday,2.95,17.700000000000003,12388,Identified customer,Australia,17.700000000000003
541271,22669,RED BABY BUNTING ,6,2011-01-17 11:12:00,2011-01-17,2011,1,2011-01,Monday,2.95,17.700000000000003,12388,Identified customer,Australia,17.700000000000003
541273,22321,BIRD DECORATION RED RETROSPOT,12,2011-01-17 11:21:00,2011-01-17,2011,1,2011-01,Monday,0.85,10.2,13155,Identified customer,United Kingdom,10.2
541274,22668,PINK BABY BUNTING,5,2011-01-17 11:24:00,2011-01-17,2011,1,2011-01,Monday,2.95,14.75,15696,Identified customer,United Kingdom,14.75
541274,84378,SET OF 3 HEART COOKIE CUTTERS,12,2011-01-17 11:24:00,2011-01-17,2011,1,2011-01,Monday,1.25,15.0,15696,Identified customer,United Kingdom,15.0
541277,22562,MONSTERS STENCIL CRAFT,6,2011-01-17 11:46:00,2011-01-17,2011,1,2011-01,Monday,1.25,7.5,12673,Identified customer,Germany,7.5
541277,47590A,BLUE HAPPY BIRTHDAY BUNTING,1,2011-01-17 11:46:00,2011-01-17,2011,1,2011-01,Monday,5.45,5.45,12673,Identified customer,Germany,5.45
541277,22692,DOORMAT WELCOME TO OUR HOME,2,2011-01-17 11:46:00,2011-01-17,2011,1,2011-01,Monday,7.95,15.9,12673,Identified customer,Germany,15.9
541279,22133,PINK LOVE HEART SHAPE CUP,12,2011-01-17 11:55:00,2011-01-17,2011,1,2011-01,Monday,0.85,10.2,18223,Identified customer,United Kingdom,10.2
541281,22970,LONDON BUS COFFEE MUG,1,2011-01-17 11:59:00,2011-01-17,2011,1,2011-01,Monday,2.55,2.55,17988,Identified customer,United Kingdom,2.55
541285,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,12,2011-01-17 12:45:00,2011-01-17,2011,1,2011-01,Monday,1.65,19.8,13001,Identified customer,United Kingdom,19.799999999999997
541289,82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,2,2011-01-17 13:23:00,2011-01-17,2011,1,2011-01,Monday,2.95,5.9,14606,Identified customer,United Kingdom,5.9
541289,22571,ROCKING HORSE RED CHRISTMAS ,4,2011-01-17 13:23:00,2011-01-17,2011,1,2011-01,Monday,0.85,3.4,14606,Identified customer,United Kingdom,3.4
541406,22247,BUNNY DECORATION MAGIC GARDEN,3,2011-01-17 15:19:00,2011-01-17,2011,1,2011-01,Monday,0.85,2.55,14657,Identified customer,United Kingdom,2.55
